Date,Bench 3,Bench 5,Taille de la trame,Mac_Src,Mac_Dst,Type,Field_2,Field_3,Field_4,Field_5,Field_6,Field_7,MAC_Sender,Source_IP,Sender_IP,Dest_IP,MAC_Target,Field_9,Target_IP,Field_10,Field_11,Field_14,Field_16,Field_17,Field_18,Field_20,Field_21,Field_23,Field_25,Field_26,Field_28,Field_29,Field_30,Field_32,Field_33_34_35,Time Packet (cal),PMID
2022-03-04 15:38:23.827,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,13235,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,716,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001094.4549713135,2000-01-13 02:04:54.454,33c0c(MID_12)
2022-03-04 15:38:23.902,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,13236,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,628,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001094.4682922363,2000-01-13 02:04:54.468,33c0f(MID_15)
2022-03-04 15:38:23.903,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,13237,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,719,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001094.5081787109,2000-01-13 02:04:54.508,33d10(MID_61)
2022-03-04 15:38:23.927,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,13238,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,719,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001094.5084075928,2000-01-13 02:04:54.508,33c01(MID_1)
2022-03-04 15:38:24.003,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,13239,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,719,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001094.5216217041,2000-01-13 02:04:54.521,33c05(MID_5)
2022-03-04 15:38:24.028,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,13240,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,718,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001094.561630249,2000-01-13 02:04:54.561,33c08(MID_8)
2022-03-04 15:38:24.078,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,13241,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,717,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001094.5749664307,2000-01-13 02:04:54.574,33c0c(MID_12)
2022-03-04 15:38:24.103,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,13242,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,629,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001094.6016235352,2000-01-13 02:04:54.601,33c0f(MID_15)
2022-03-04 15:38:24.103,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,13243,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,720,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001094.6148376465,2000-01-13 02:04:54.614,33d10(MID_61)
2022-03-04 15:38:24.178,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,13244,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,720,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001094.6150665283,2000-01-13 02:04:54.615,33c01(MID_1)
2022-03-04 15:38:24.203,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,13245,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,720,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001094.6549682617,2000-01-13 02:04:54.654,33c05(MID_5)
2022-03-04 15:38:24.278,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,13246,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,719,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001094.6682891846,2000-01-13 02:04:54.668,33c08(MID_8)
2022-03-04 15:38:24.303,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,13247,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,718,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001094.7082977295,2000-01-13 02:04:54.708,33c0c(MID_12)
2022-03-04 15:38:24.378,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,13248,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,630,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001094.7216186523,2000-01-13 02:04:54.721,33c0f(MID_15)
2022-03-04 15:38:24.378,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,13249,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,721,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001094.761505127,2000-01-13 02:04:54.761,33d10(MID_61)
2022-03-04 15:38:24.403,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,13250,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,721,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001094.7617340088,2000-01-13 02:04:54.761,33c01(MID_1)
2022-03-04 15:38:24.455,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,13251,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,721,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001094.7749633789,2000-01-13 02:04:54.774,33c05(MID_5)
2022-03-04 15:38:24.480,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,13252,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,720,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001094.8026885986,2000-01-13 02:04:54.802,33c08(MID_8)
2022-03-04 15:38:24.480,3,1 FT_0_label_1,342,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,324,13253,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,304,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,91,289,0,0,0,3 FT_3_label_4,15 FT_4_label_16,448,0(unknown),1001094.802734375,2000-01-13 02:04:54.802,33dc0(MID_65)
2022-03-04 15:38:24.555,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,13254,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,719,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001094.8160858154,2000-01-13 02:04:54.816,33c0c(MID_12)
2022-03-04 15:38:24.580,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,13255,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,631,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001094.8560180664,2000-01-13 02:04:54.856,33c0f(MID_15)
2022-03-04 15:38:24.580,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,13256,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,722,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001094.8692474365,2000-01-13 02:04:54.869,33d10(MID_61)
2022-03-04 15:38:24.655,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,13257,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,722,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001094.8694763184,2000-01-13 02:04:54.869,33c01(MID_1)
2022-03-04 15:38:24.680,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,13258,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,722,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001094.909362793,2000-01-13 02:04:54.909,33c05(MID_5)
2022-03-04 15:38:24.755,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,13259,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,721,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001094.9226837158,2000-01-13 02:04:54.922,33c08(MID_8)
2022-03-04 15:38:24.780,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,13260,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,720,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001094.9626922607,2000-01-13 02:04:54.962,33c0c(MID_12)
2022-03-04 15:38:24.805,3,1 FT_0_label_1,118,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,100,13261,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,80,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,90,65,0,0,0,3 FT_3_label_4,15 FT_4_label_16,27,0(unknown),1001094.9760131836,2000-01-13 02:04:54.976,33c1b(MID_27)
2022-03-04 15:38:24.805,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,13262,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,723,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001094.9892425537,2000-01-13 02:04:54.989,33d10(MID_61)
2022-03-04 15:38:24.880,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,13263,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,723,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001094.9894714355,2000-01-13 02:04:54.989,33c01(MID_1)
2022-03-04 15:38:24.905,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,13264,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,723,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001095.0293579102,2000-01-13 02:04:55.029,33c05(MID_5)
2022-03-04 15:38:24.905,3,1 FT_0_label_1,88,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,70,13265,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,50,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,91,35,0,0,0,3 FT_3_label_4,15 FT_4_label_16,36,0(unknown),1001095.0293884277,2000-01-13 02:04:55.029,33c24(MID_36)
2022-03-04 15:38:24.981,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,13266,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,722,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001095.0427398682,2000-01-13 02:04:55.042,33c08(MID_8)
2022-03-04 15:38:24.981,3,1 FT_0_label_1,238,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,220,13267,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,200,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,91,185,0,0,0,3 FT_3_label_4,15 FT_4_label_16,17,0(unknown),1001095.0427856445,2000-01-13 02:04:55.042,33c11(MID_17)
2022-03-04 15:38:24.981,3,1 FT_0_label_1,76,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,58,13268,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,38,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,91,23,0,0,0,3 FT_3_label_4,15 FT_4_label_16,22,0(unknown),1001095.0429229736,2000-01-13 02:04:55.042,33c16(MID_22)
2022-03-04 15:38:25.005,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,13269,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,721,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001095.0828399658,2000-01-13 02:04:55.082,33c0c(MID_12)
2022-03-04 15:38:25.006,3,1 FT_0_label_1,78,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,60,13270,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,40,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,91,25,0,0,0,3 FT_3_label_4,15 FT_4_label_16,35,0(unknown),1001095.0828704834,2000-01-13 02:04:55.082,33c23(MID_35)
2022-03-04 15:38:25.081,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,13271,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,632,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001095.0960693359,2000-01-13 02:04:55.096,33c0f(MID_15)
2022-03-04 15:38:25.081,3,1 FT_0_label_1,146,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,128,13272,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,108,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,91,93,0,0,0,3 FT_3_label_4,15 FT_4_label_16,71,0(unknown),1001095.0961303711,2000-01-13 02:04:55.096,33c47(MID_50)
2022-03-04 15:38:25.081,3,1 FT_0_label_1,118,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,100,13273,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,80,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,91,65,0,0,0,3 FT_3_label_4,15 FT_4_label_16,67,0(unknown),1001095.0961608887,2000-01-13 02:04:55.096,33c43(MID_46)
2022-03-04 15:38:25.081,3,1 FT_0_label_1,126,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,108,13274,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,88,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,91,73,0,0,0,3 FT_3_label_4,15 FT_4_label_16,65,0(unknown),1001095.0961914062,2000-01-13 02:04:55.096,33c41(MID_44)
2022-03-04 15:38:25.081,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,13275,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,724,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001095.1359100342,2000-01-13 02:04:55.135,33d10(MID_61)
2022-03-04 15:38:25.106,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,13276,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,724,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001095.1362915039,2000-01-13 02:04:55.136,33c01(MID_1)
2022-03-04 15:38:25.106,3,1 FT_0_label_1,334,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,316,13277,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,296,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,91,281,0,0,0,3 FT_3_label_4,15 FT_4_label_16,264,0(unknown),1001095.1363525391,2000-01-13 02:04:55.136,33d08(MID_60)
2022-03-04 15:38:25.156,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,13278,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,724,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001095.1494293213,2000-01-13 02:04:55.149,33c05(MID_5)
2022-03-04 15:38:25.181,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,13279,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,723,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001095.1760101318,2000-01-13 02:04:55.176,33c08(MID_8)
2022-03-04 15:38:25.256,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,13280,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,722,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001095.1893615723,2000-01-13 02:04:55.189,33c0c(MID_12)
2022-03-04 15:38:25.281,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,13281,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,633,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001095.2293548584,2000-01-13 02:04:55.229,33c0f(MID_15)
2022-03-04 15:38:25.281,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,13282,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,725,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001095.2425689697,2000-01-13 02:04:55.242,33d10(MID_61)
2022-03-04 15:38:25.356,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,13283,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,725,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001095.2427978516,2000-01-13 02:04:55.242,33c01(MID_1)
2022-03-04 15:38:25.381,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,13284,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,725,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001095.2826843262,2000-01-13 02:04:55.282,33c05(MID_5)
2022-03-04 15:38:25.437,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,13285,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,724,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001095.2960205078,2000-01-13 02:04:55.296,33c08(MID_8)
2022-03-04 15:38:25.458,3,1 FT_0_label_1,350,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,332,13286,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,312,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,723,297,0,0,0,3 FT_3_label_4,15 FT_4_label_16,12,0(unknown),1001095.3258972168,2000-01-13 02:04:55.325,33c0c(MID_12)
2022-03-04 15:38:25.533,3,1 FT_0_label_1,98,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,80,13287,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,60,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,634,45,0,0,0,3 FT_3_label_4,15 FT_4_label_16,15,0(unknown),1001095.3370819092,2000-01-13 02:04:55.337,33c0f(MID_15)
2022-03-04 15:38:25.533,3,1 FT_0_label_1,590,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,572,13288,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,552,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,726,537,0,0,0,3 FT_3_label_4,15 FT_4_label_16,272,0(unknown),1001095.3769683838,2000-01-13 02:04:55.376,33d10(MID_61)
2022-03-04 15:38:25.558,3,1 FT_0_label_1,246,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,228,13289,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,208,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,726,193,0,0,0,3 FT_3_label_4,15 FT_4_label_16,1,0(unknown),1001095.3771972656,2000-01-13 02:04:55.377,33c01(MID_1)
2022-03-04 15:38:25.633,3,1 FT_0_label_1,210,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,192,13290,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,172,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,726,157,0,0,0,3 FT_3_label_4,15 FT_4_label_16,5,0(unknown),1001095.390411377,2000-01-13 02:04:55.390,33c05(MID_5)
2022-03-04 15:38:25.658,3,1 FT_0_label_1,94,00:1f:29:57:94:f (ordi_4),00:10:EC:01:E5:43 (ordi_2),800,17664,76,13291,0,64,17,,169.254.174.5 (ordi_3),,169.254.174.223 (ordi_4),,12501,,12500,56,0 FT_7_label_1,000,0 FT_5_label_1,0 FT_2_label_1,725,41,0,0,0,3 FT_3_label_4,15 FT_4_label_16,8,0(unknown),1001095.4304199219,2000-01-13 02:04:55.430,33c08(MID_8)
2022-03-04 15:38:25.710,3,2 FT_0_label_2,62,00:10:EC:01:E5:43 (ordi_2),00:1f:29:57:94:f (ordi_4),800,17664,48,8190,16384,64,17,,169.254.174.223 (ordi_4),,169.254.174.5 (ordi_3),,12500,,12501,28,1 FT_7_label_2,000,0 FT_5_label_1,0 FT_2_label_1,0,13,0,0,0,3 FT_3_label_4,15 FT_4_label_16,97,0(unknown),0.0,2000-01-01 12:00:00.000,8033c61(MID_181)
